title,author,date,link,push_count
[情報] 2025 Q1Q2國泰青年子帳戶/簽帳卡優惠,shoko0712,1/01,https://www.ptt.cc/bbs/Bank_Service/M.1735708267.A.4E9.html,1
Re: [情報] 凱基karry網銀新戶活動續延，活存3.405%,Kazamatsuri,1/01,https://www.ptt.cc/bbs/Bank_Service/M.1735712817.A.C12.html,5
[問題] 薪轉紀錄查不到公司轉給我的帳號？,ultratimes,1/01,https://www.ptt.cc/bbs/Bank_Service/M.1735722720.A.D7B.html,4
[閒聊] 台灣PAY轉帳 看來是穩了,MikeShiver,1/01,https://www.ptt.cc/bbs/Bank_Service/M.1735745293.A.53B.html,3
[情報] 2025年數位帳戶優惠總整理,mmokmbdd,1/01,https://www.ptt.cc/bbs/Bank_Service/M.1735745718.A.FA1.html,46
[情報] 台北富邦 原日盛特定跨行優惠 4/2 起終止,AroundU,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735747852.A.7D2.html,2
[心得] 台新銀行每月存40萬無痛轉賬,operatorm,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735748318.A.2F3.html,9
[情報] 中信跨行2筆給100數位券,tai740422,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735750557.A.219.html,爆
Re: [情報] 臺企 Hokii 臺幣數位存款帳戶全新優惠,cigxm,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735766579.A.D96.html,26
[心得] BoA Fidelity C1 Chase開戶心得,vic147569az,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735776331.A.7AD.html,6
Re: [情報] 高雄銀行 雄 Hoyaa 數位帳戶 114 年優惠,inp0307,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735784145.A.FEE.html,5
[情報] （分眾）綁定華南的LINE個人化服務,charminglove,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735785041.A.6EF.html,
[情報] HiATM 2025年上半年活動,operatorm,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735803672.A.5F3.html,6
[情報] 王道 O-Bank 台幣活儲 2.1%、定存 2.2%,AroundU,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735807212.A.992.html,62
[問題] 永豐外幣同行可以互轉嗎,kevin1012,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735808278.A.18C.html,10
[問題] 國泰世華的跨轉跨提&ATM優惠?,logen,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735813587.A.048.html,12
[心得] 台灣行動支付app數位券可開滿8家(上限>5),BabyWolf,1/02,https://www.ptt.cc/bbs/Bank_Service/M.1735832498.A.9FF.html,33
[情報] 王道銀行 新戶活存10% 行動支付10% 鎂定存10%,lixianglife,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1735876818.A.83A.html,49
[閒聊] 將來銀行電匯優惠看得到吃不到,asder99589,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1735889412.A.A51.html,19
[問題] 關於告誡帳戶與衍伸性警示帳戶的問題,flyinsea,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1735894271.A.BB0.html,9
[心得] 2025年陽信Sunny Pay轉帳免手續費活動繼續,TZUYIC,1/03,https://www.ptt.cc/bbs/Bank_Service/M.1735908911.A.9AD.html,5
[問題] 臺銀薪轉戶入帳會通知嗎？,xut1984,1/04,https://www.ptt.cc/bbs/Bank_Service/M.1735985988.A.DE3.html,6
Re: [情報] 2025年數位帳戶優惠總整理,baby79080000,1/04,https://www.ptt.cc/bbs/Bank_Service/M.1735988985.A.CE1.html,24
[問題] 2025能數位帳戶轉一般帳戶詢問,peter55201,1/04,https://www.ptt.cc/bbs/Bank_Service/M.1735995081.A.928.html,9
[情報] 中信 東花蓮分行預計 114/3/3 合署營業,AroundU,1/04,https://www.ptt.cc/bbs/Bank_Service/M.1735998000.A.D95.html,3
Re: [情報] 在台新跨行兩筆送指定商圈100數位券,Kazamatsuri,1/05,https://www.ptt.cc/bbs/Bank_Service/M.1736006746.A.2B4.html,31
[問題]已作廢的身分證，去臨櫃辦理，可行？,Kenshilo,1/05,https://www.ptt.cc/bbs/Bank_Service/M.1736011180.A.A70.html,8
[問題] 我想問一下海外提款的手續費計算,Granger33,1/05,https://www.ptt.cc/bbs/Bank_Service/M.1736046169.A.A1C.html,14
[情報] 狹義銀行 防擠兌 降通膨 narrow banking,padmafeel,1/05,https://www.ptt.cc/bbs/Bank_Service/M.1736068371.A.845.html,
Re: [心得] BoA Fidelity C1 Chase開戶心得,hsnuwly,1/06,https://www.ptt.cc/bbs/Bank_Service/M.1736096701.A.194.html,6
Re: [情報] 台銀開放第三類數位帳戶臨櫃權限升級,DrD,1/06,https://www.ptt.cc/bbs/Bank_Service/M.1736142226.A.C20.html,15
Re: [情報] 上海銀行 新網銀系統轉換公告,temu2015,1/06,https://www.ptt.cc/bbs/Bank_Service/M.1736144513.A.620.html,7
[情報] 原 HSBC Direct 帳戶跨行提款與轉帳手續,kivenlin,1/06,https://www.ptt.cc/bbs/Bank_Service/M.1736153535.A.8D2.html,2
[問題］請問聯邦Newnewbank申請介面無法下一步,AriesEva,1/07,https://www.ptt.cc/bbs/Bank_Service/M.1736218964.A.B75.html,6
[問題] 富邦 app 回饋不顯示 很智障的app,DFIGHT,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1736292551.A.830.html,5
[問題] richart 帳戶變很難用及如何取消 ACH,sadao,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1736314448.A.917.html,17
Re: [情報] 中信跨行2筆給100數位券,sh960215,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1736324855.A.113.html,33
[閒聊] 永豐大戶數存帳戶現在開戶是否很久,a6435966,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1736325052.A.DAC.html,26
[新聞] 超商ATM存9萬變「7萬3」 婦控吃錢 銀行：,PitzMan,1/08,https://www.ptt.cc/bbs/Bank_Service/M.1736338036.A.0B4.html,30
[問題] 新年想幫小孩開戶投資，推薦哪家銀行？,ramonnoki,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1736389614.A.D2A.html,23
[情報] 台企銀365好好存2.4%,on2,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1736415804.A.7AA.html,38
[新聞] 央行換新鈔20日開跑 手機APP可查456個兌換點,whitefox,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1736416724.A.194.html,7
[問題] HSBC TW買美股帳管費,BudaChen,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1736418941.A.33C.html,
[問題] 為何外幣提款外幣帳戶反而要手續費？,honeyhu,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1736429962.A.A8F.html,11
Re: [新聞] 超商ATM存9萬變「7萬3」 婦控吃錢 銀行：,a3556959,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1736430421.A.D36.html,8
Re: [新聞] 超商ATM存9萬變「7萬3」 婦控吃錢 銀行：,ttyui,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1736433780.A.93A.html,11
[新聞] 夫妻檔行員淪詐團內鬼 這家銀行恐吃千萬,PitzMan,1/09,https://www.ptt.cc/bbs/Bank_Service/M.1736434454.A.AF7.html,19
[閒聊] 要如何得知，提款機是否有提百元鈔功能呢,qw5526259,1/10,https://www.ptt.cc/bbs/Bank_Service/M.1736486060.A.DD9.html,28
Re: [情報] 台企銀365好好存2.4%,msgk,1/11,https://www.ptt.cc/bbs/Bank_Service/M.1736563658.A.1E1.html,5
[討論] 如何管理(優化)銀行帳戶?,domain,1/11,https://www.ptt.cc/bbs/Bank_Service/M.1736577728.A.060.html,47
[問題] 聯邦數位帳戶的卡片，第一批都到期了吧,gwendeck,1/12,https://www.ptt.cc/bbs/Bank_Service/M.1736618849.A.B36.html,14
[問題] Richart 外幣轉帳錯誤訊息,a4368255,1/13,https://www.ptt.cc/bbs/Bank_Service/M.1736752000.A.C9D.html,7
Re: [情報] 永豐大戶 自動加值5% 如何超過10萬,eltonsmile,1/13,https://www.ptt.cc/bbs/Bank_Service/M.1736762593.A.41D.html,8
[心得] 香港匯豐開戶,sbkchou,1/13,https://www.ptt.cc/bbs/Bank_Service/M.1736779805.A.F1D.html,14
純網銀換匯匯率比較（將來、line）,jiimrk80045,1/14,https://www.ptt.cc/bbs/Bank_Service/M.1736830179.A.33C.html,16
[情報] 全聯國泰世華ATM存零錢送8元 一卡送一次,TZUYIC,1/14,https://www.ptt.cc/bbs/Bank_Service/M.1736840442.A.CD6.html,28
Re: [情報] 王道簽帳卡行動支付5%回饋,finhisky,1/15,https://www.ptt.cc/bbs/Bank_Service/M.1736870693.A.694.html,61
Re: [情報] 臺企 Hokii 臺幣數位存款帳戶全新優惠,caxz,1/15,https://www.ptt.cc/bbs/Bank_Service/M.1736879061.A.0F5.html,16
Re: [問題] 電匯到Wise一直沒入帳?,hookgrip,1/15,https://www.ptt.cc/bbs/Bank_Service/M.1736883590.A.C1C.html,1
[心得] Richart收款分享,ray8672,1/15,https://www.ptt.cc/bbs/Bank_Service/M.1736925335.A.A24.html,10
[情報] 星展 DBS 分行業務移轉與搬遷公告,AroundU,1/15,https://www.ptt.cc/bbs/Bank_Service/M.1736939539.A.E68.html,22
[閒聊] 台新併新光公平會准了　只差金管會點頭一哩路,Kazamatsuri,1/15,https://www.ptt.cc/bbs/Bank_Service/M.1736951609.A.F97.html,6
[問題] 彰銀 e財寶 審核通過 多久才能收到金融卡,minhan97513,1/16,https://www.ptt.cc/bbs/Bank_Service/M.1737024525.A.07C.html,4
[情報] Bankee 新年開運活動抽Iphone 16,locan,1/17,https://www.ptt.cc/bbs/Bank_Service/M.1737095394.A.2E5.html,17
[問題] 台灣HSBC premier想開US,snowstarsu,1/17,https://www.ptt.cc/bbs/Bank_Service/M.1737105447.A.F25.html,14
[情報] 香港匯豐來信要求進行 KYC,magicican,1/17,https://www.ptt.cc/bbs/Bank_Service/M.1737106683.A.63A.html,2
Re: [心得] HSBC UK 英國手機開戶,sceneryview,1/18,https://www.ptt.cc/bbs/Bank_Service/M.1737129928.A.5AB.html,13
[討論] 如何優化支付方式?,domain,1/18,https://www.ptt.cc/bbs/Bank_Service/M.1737170235.A.CE6.html,16
[問題] 請問渣打SG美元轉帳問題,nxrandy,1/18,https://www.ptt.cc/bbs/Bank_Service/M.1737175948.A.748.html,
[討論] 薪轉戶的錢需要盡快轉到其他銀行嗎？,ultratimes,1/18,https://www.ptt.cc/bbs/Bank_Service/M.1737195671.A.1C3.html,7
[問題] 台新richart春節免費轉帳更新日期？,EPIRB406,1/19,https://www.ptt.cc/bbs/Bank_Service/M.1737302310.A.FC5.html,18
[問題] 遠銀網銀,brook03123,1/20,https://www.ptt.cc/bbs/Bank_Service/M.1737377069.A.351.html,
Re: [情報] 2025聯邦NNB活存升級15萬內新戶10%舊戶4%,Kazamatsuri,1/20,https://www.ptt.cc/bbs/Bank_Service/M.1737379274.A.20F.html,49
[問題] Richart無法登入,weiweilucy,1/21,https://www.ptt.cc/bbs/Bank_Service/M.1737434633.A.F78.html,2
[問題] 國泰調高轉帳限額方式,donew82,1/21,https://www.ptt.cc/bbs/Bank_Service/M.1737435632.A.0FF.html,5
[討論] 怎麼樣才可以快速增加轉帳次數,abam200606,1/21,https://www.ptt.cc/bbs/Bank_Service/M.1737452941.A.096.html,35
[心得] 誠心建議各位不要用富邦銀行,s8952889,1/21,https://www.ptt.cc/bbs/Bank_Service/M.1737453277.A.F5D.html,46
[問題] 從法國匯款到台灣帳戶,Aoife,1/21,https://www.ptt.cc/bbs/Bank_Service/M.1737470783.A.2EB.html,4
Re: [心得] 誠心建議各位不要用富邦銀行,LebronJanes,1/22,https://www.ptt.cc/bbs/Bank_Service/M.1737487649.A.CE5.html,10
[問題] 定存如何看 單利 或 複利？,future8689,1/22,https://www.ptt.cc/bbs/Bank_Service/M.1737511817.A.AD1.html,6
[討論] 彰銀 數位帳戶金融卡 是浮字的卡面,minhan97513,1/22,https://www.ptt.cc/bbs/Bank_Service/M.1737544550.A.398.html,13
[閒聊] 台企銀手門員150元入帳,on2,1/23,https://www.ptt.cc/bbs/Bank_Service/M.1737599511.A.62E.html,3
[問題] 利息與二代健保,future8689,1/23,https://www.ptt.cc/bbs/Bank_Service/M.1737609985.A.0B7.html,1
"美國Fidelity帳戶,如何匯回台灣",joiy,1/24,https://www.ptt.cc/bbs/Bank_Service/M.1737707675.A.6D0.html,3
[情報] 新光臉書粉絲團 活動抽耳機分享,hunterboy520,1/24,https://www.ptt.cc/bbs/Bank_Service/M.1737714391.A.B1F.html,1
Re: [閒聊] 中信開戶,caserchen,1/24,https://www.ptt.cc/bbs/Bank_Service/M.1737725385.A.AEF.html,31
Re: [心得] 誠心建議各位不要用富邦銀行,HomiwlCra,1/24,https://www.ptt.cc/bbs/Bank_Service/M.1737731266.A.943.html,
[新聞] 來不及跑銀行！3家ATM「可提領新鈔」,charles0939,1/25,https://www.ptt.cc/bbs/Bank_Service/M.1737776655.A.1C7.html,16
[問題] 中信戶頭當房貸扣款帳戶通知問題,jack900788,1/25,https://www.ptt.cc/bbs/Bank_Service/M.1737792204.A.BD9.html,6
定存到期遇到過年,tmuParker,1/26,https://www.ptt.cc/bbs/Bank_Service/M.1737831559.A.21D.html,21
海外ATM提款的匯率，機場和市區相同嗎？,maosenyang,1/26,https://www.ptt.cc/bbs/Bank_Service/M.1737849337.A.963.html,8
[情報] 台中銀行Lolly 一番賞 蛇我其誰,findwish,1/26,https://www.ptt.cc/bbs/Bank_Service/M.1737870563.A.C50.html,49
Re: [閒聊] 目前各家數位帳戶存摺封面的風格,MJdavid,1/26,https://www.ptt.cc/bbs/Bank_Service/M.1737876551.A.979.html,27
[問題] 華南銀行atm存款失敗,alag,1/28,https://www.ptt.cc/bbs/Bank_Service/M.1738033015.A.CBA.html,2
[閒聊] 春節假期有提供外匯業務銀行網銀,Answerme,1/28,https://www.ptt.cc/bbs/Bank_Service/M.1738036386.A.354.html,13
[情報] 王道一卡通自動加值10%+綠點100,jack42107,1/29,https://www.ptt.cc/bbs/Bank_Service/M.1738116860.A.F49.html,60
[問題] 國外刷卡被重複收款,pttkobe5566,1/30,https://www.ptt.cc/bbs/Bank_Service/M.1738212675.A.1C9.html,4
[問題] 線上申請信用卡他行自動轉帳扣繳的技術,korz,1/30,https://www.ptt.cc/bbs/Bank_Service/M.1738235212.A.D09.html,16
[討論] 台灣能否引進泰越轉帳生物識別技術？,charles0939,2/01,https://www.ptt.cc/bbs/Bank_Service/M.1738367461.A.BFA.html,X1
[問題] 我的王道銀行定存兩百萬元二月一日到期,kfjian,2/01,https://www.ptt.cc/bbs/Bank_Service/M.1738386374.A.2FA.html,
[問題] 如何知道月配息還是年配息,xa56,2/04,https://www.ptt.cc/bbs/Bank_Service/M.1738602633.A.F58.html,9
Re: [心得] HSBC UK 英國手機開戶,woolff,2/04,https://www.ptt.cc/bbs/Bank_Service/M.1738640366.A.116.html,19
泰國光票託收分享,saka12,2/04,https://www.ptt.cc/bbs/Bank_Service/M.1738644798.A.034.html,2
[新聞] 壯世代金融行動措施第三波來了！銀行將,charles0939,2/04,https://www.ptt.cc/bbs/Bank_Service/M.1738673346.A.FE2.html,
[問題] 為何很多銀行的網銀權限比行動銀行小,paul324,2/04,https://www.ptt.cc/bbs/Bank_Service/M.1738682246.A.61A.html,15
[問題] 美金匯回台灣選擇,annielaurie,2/05,https://www.ptt.cc/bbs/Bank_Service/M.1738720875.A.BC6.html,5
[情報] 王道簽帳金融卡刷588回饋88活動 開始登錄,TZUYIC,2/05,https://www.ptt.cc/bbs/Bank_Service/M.1738728518.A.BD9.html,73
Re: [討論] 銀行不給辦約定轉帳到自己的他行帳戶？,natukage,2/05,https://www.ptt.cc/bbs/Bank_Service/M.1738729872.A.1A8.html,23
[問題] 合作金庫行員無法在臨櫃協助銷戶,annycc217,2/05,https://www.ptt.cc/bbs/Bank_Service/M.1738742940.A.4C5.html,9
[問題] 請問大家維持HSBC premier的方法,Acold,2/05,https://www.ptt.cc/bbs/Bank_Service/M.1738770810.A.559.html,11
[問題] 樂天1.5%基富通/國票證券/康和證券,future8689,2/06,https://www.ptt.cc/bbs/Bank_Service/M.1738811047.A.FC5.html,15
[情報] 凱基十年信貸，抽萬元紅包,john61410,2/06,https://www.ptt.cc/bbs/Bank_Service/M.1738813364.A.901.html,15
[情報] DBS Remit 星展跨國速匯 2/10 即將上線,alex1973,2/08,https://www.ptt.cc/bbs/Bank_Service/M.1738994498.A.FE3.html,38
[情報] 國泰世華3/29起繼續縮減約定轉入帳號組數,TZUYIC,2/08,https://www.ptt.cc/bbs/Bank_Service/M.1739002876.A.12B.html,18
[情報] 王道銀行1月份對帳單金額資訊有漏,sidochic,2/08,https://www.ptt.cc/bbs/Bank_Service/M.1739019074.A.C28.html,13
Re: [情報] 2025聯邦NNB活存升級15萬內新戶10%舊戶4%,mattc123456c,2/09,https://www.ptt.cc/bbs/Bank_Service/M.1739036519.A.424.html,24
[問題] 貸款選擇請益,csluling,2/09,https://www.ptt.cc/bbs/Bank_Service/M.1739096078.A.437.html,11
Re: [情報] 將來銀行開通外匯服務！美金定存10%,eggtower,2/10,https://www.ptt.cc/bbs/Bank_Service/M.1739176167.A.945.html,8
[新聞] 歡迎你的鈔票！北韓將開放外國客「開戶觀,addy7533967,2/10,https://www.ptt.cc/bbs/Bank_Service/M.1739183748.A.30E.html,25
[問題] 匯豐台幣定存風險,Lamotrigine,2/10,https://www.ptt.cc/bbs/Bank_Service/M.1739192839.A.D9D.html,3
[問題] 凱基銀行數位帳戶詢問,peter55201,2/10,https://www.ptt.cc/bbs/Bank_Service/M.1739193004.A.54C.html,2
[問題] 王道簽帳金融卡綁行動支付回饋,natyshow,2/11,https://www.ptt.cc/bbs/Bank_Service/M.1739243803.A.0A1.html,18
[閒聊] 數位帳戶要提款一樣要用金融卡？,ricky1111w,2/11,https://www.ptt.cc/bbs/Bank_Service/M.1739252071.A.37A.html,16
[新聞] 可疑男女圖以假信用狀提取 100 億美元,caserchen,2/11,https://www.ptt.cc/bbs/Bank_Service/M.1739278735.A.7F1.html,7
[新聞] 獨／媒體高層被當詐團車手硬辦　北市烏龍,troy30408,2/11,https://www.ptt.cc/bbs/Bank_Service/M.1739279329.A.FFE.html,46
[問題] 中信銀存錢日記,Norton,2/12,https://www.ptt.cc/bbs/Bank_Service/M.1739293929.A.4C9.html,1
[心得] 各銀行總行和營業部的地址關聯,mattc123456c,2/12,https://www.ptt.cc/bbs/Bank_Service/M.1739343234.A.F41.html,7
[問題] 會為了500抵用金開新證券戶嗎?,wkwi,2/12,https://www.ptt.cc/bbs/Bank_Service/M.1739347202.A.268.html,19
[情報] 星展 DBS 分行業務移轉與搬遷公告,AroundU,2/12,https://www.ptt.cc/bbs/Bank_Service/M.1739372777.A.4F8.html,10
[情報] 凱基銀行 2/15 (六)  行網銀系統維護升級,AroundU,2/13,https://www.ptt.cc/bbs/Bank_Service/M.1739435117.A.F74.html,1
Re: [情報] 台中銀行Lolly PAY來送禮,Kazamatsuri,2/13,https://www.ptt.cc/bbs/Bank_Service/M.1739436548.A.43E.html,7
[情報] Bankee金融客群快閃信貸2.65% 重新歸位,sq8447,2/14,https://www.ptt.cc/bbs/Bank_Service/M.1739478248.A.E8F.html,31
[情報] 台企銀114年Hokii數位帳戶加碼項目調整,GTES,2/14,https://www.ptt.cc/bbs/Bank_Service/M.1739503739.A.83C.html,24
[情報] 新光OU開戶推薦獎金變150,ililcawa,2/14,https://www.ptt.cc/bbs/Bank_Service/M.1739506279.A.606.html,5
[問題] 支付寶問題請教,chemfafa,2/17,https://www.ptt.cc/bbs/Bank_Service/M.1739754414.A.51A.html,11
[新聞] 豆花妹「存錢遇ATM吃錢」　1萬飛了超痛心,Wojnarowski,2/17,https://www.ptt.cc/bbs/Bank_Service/M.1739789196.A.C3C.html,2
[情報] LINE BANK符合條件享最高每月8次跨行提款,on2,2/17,https://www.ptt.cc/bbs/Bank_Service/M.1739789444.A.C34.html,45
[問題] 有關約定轉帳問題,Letizia,2/18,https://www.ptt.cc/bbs/Bank_Service/M.1739854777.A.EF9.html,10
Fw: [儲匯] 114/2/22起 郵局印鑑可留簽名,temu2015,2/19,https://www.ptt.cc/bbs/Bank_Service/M.1739976428.A.3E8.html,16
[新聞] 太歲爺上動土？ 銀行剛確認貸款 詐騙集,DFIGHT,2/20,https://www.ptt.cc/bbs/Bank_Service/M.1739989453.A.0CE.html,
Re: [情報] 華南114年SnY個人數位存款帳戶專屬優惠,steake,2/20,https://www.ptt.cc/bbs/Bank_Service/M.1740037844.A.845.html,24
[心得] 被強迫信貸,celine007,2/21,https://www.ptt.cc/bbs/Bank_Service/M.1740145522.A.1AC.html,
[情報] 彰銀 新版行動銀行 app 上線,AroundU,2/22,https://www.ptt.cc/bbs/Bank_Service/M.1740158966.A.776.html,33
[討論] NEW NEW BANK居然假日給完整的利息,doraqqqq,2/22,https://www.ptt.cc/bbs/Bank_Service/M.1740202379.A.636.html,55
Re: [情報] Bankee APP三期扣款成功領66元,targa123,2/23,https://www.ptt.cc/bbs/Bank_Service/M.1740314596.A.EC9.html,5
[問題] 台灣pay裡面數位券裡面的台銀數位券,cord,2/24,https://www.ptt.cc/bbs/Bank_Service/M.1740372752.A.571.html,6
[問題] 匯豐銀行申請海外帳戶問題,hank65101,2/24,https://www.ptt.cc/bbs/Bank_Service/M.1740405525.A.20A.html,9
[問題] 有人用過將來銀行的外匯服務嗎？,MurderSmile,2/24,https://www.ptt.cc/bbs/Bank_Service/M.1740409539.A.FA2.html,11
[問題] [問題]富邦銀行新APP保險總覽問題,MKaa,2/24,https://www.ptt.cc/bbs/Bank_Service/M.1740409963.A.FCF.html,3
[問題] 銀行信貸方案選擇？,S6qq,2/24,https://www.ptt.cc/bbs/Bank_Service/M.1740411418.A.90C.html,1
[新聞] 桃園副市長至親被騙3500萬…行員勾,suc755316,2/25,https://www.ptt.cc/bbs/Bank_Service/M.1740413330.A.34D.html,4
[閒聊]大家手上有多少戶頭？保留哪些？,colu1314,2/25,https://www.ptt.cc/bbs/Bank_Service/M.1740418012.A.648.html,16
[情報] 永豐3個月期定存2%,billkira,2/25,https://www.ptt.cc/bbs/Bank_Service/M.1740451649.A.0AD.html,13
[情報] 新光OU換日幣、賣美金最高可領300元,sb1017s,2/25,https://www.ptt.cc/bbs/Bank_Service/M.1740464585.A.29B.html,11
[新聞] 台灣定存正式破20兆 央行：經濟體規模不,PitzMan,2/25,https://www.ptt.cc/bbs/Bank_Service/M.1740472235.A.998.html,3
[閒聊] 有必要再多開個戶頭嗎？,stome741,2/25,https://www.ptt.cc/bbs/Bank_Service/M.1740482389.A.2C2.html,15
[討論] 數存的子帳戶會用嗎？,apolloyb,2/25,https://www.ptt.cc/bbs/Bank_Service/M.1740490101.A.294.html,8
[新聞] ATM沒露全臉不能提款轉帳？金管會：非強,cash12377,2/25,https://www.ptt.cc/bbs/Bank_Service/M.1740492242.A.B08.html,9
[新聞] 警示戶太多的銀行 最快今年5月將現形,kimwu,2/25,https://www.ptt.cc/bbs/Bank_Service/M.1740494932.A.566.html,11
Re: [問題] Wise無法Google Pay入金了？,algorithm,2/25,https://www.ptt.cc/bbs/Bank_Service/M.1740496965.A.057.html,10
